ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
251029CRUQFR2P,Đang chờ xử lý,2.15E+14,10/29/2025 19:10,,10/27/2025 19:06,Găng Tay Cao Su Minh Ánh,1609497488,Preferred(Non-CB),25446477229,"( Dài 30cm) - 1Kg găng tay vinly trong xuốt không bột, dùng trong thực phẩm,đánh mỡ bụng,giảm béo spa",1.86E+11,Normal Product,,Nhà cửa & Đời sống,Dụng cụ nhà bếp,Tạp dề & găng tay nấu nướng,125000,1,Shopee Comm,,100000,,6.00%,6000,0.00%,0,6000,6000,0,6000,,0,0.00%,0,100.00%,6000,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CR6P4ER8,Đang chờ xử lý,2.15E+14,10/29/2025 18:58,,10/27/2025 9:20,Nước Mắm Cát Hải - Quang Hải,1003808718,Preferred(Non-CB),23243731569,"Nước Mắm Chắt Cao Cấp Cát Hải - Quang Hải, 29 Độ Đạm, OCOP 4 Sao, Đậm Đà Hương Vị Truyền Thống",1.76E+11,Normal Product,,Thực phẩm và đồ uống,Nguyên liệu nấu ăn,Gia vị & Hương liệu,131100,1,XTRA Comm,,117990,,6.00%,7079.4,7.50%,8849.25,15928.65,7079.4,8849.25,15928.65,,0,0.00%,0,100.00%,15928.65,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CQW6XAAR,Đang chờ xử lý,2.15E+14,10/29/2025 18:53,,10/29/2025 6:20,Lọc Nước Đại Nam,97893905,Preferred(Non-CB),14524243758,Lõi lọc nước AQUA chính hãng - Bộ lõi lọc thô 1 2 3,1.41E+11,Normal Product,,Thiết Bị Điện Gia Dụng,Đồ gia dụng nhà bếp,Máy lọc nước,65000,1,Shopee Comm,,59800,,6.00%,3588,0.00%,0,3588,5796,0,5796,,0,0.00%,0,100.00%,5796,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CQW6XAAR,Đang chờ xử lý,2.15E+14,10/29/2025 18:53,,10/29/2025 6:20,Lọc Nước Đại Nam,97893905,Preferred(Non-CB),14524243758,Lõi lọc nước AQUA chính hãng - Bộ lõi lọc thô 1 2 3,1.41E+11,Normal Product,,Thiết Bị Điện Gia Dụng,Đồ gia dụng nhà bếp,Máy lọc nước,20000,2,Shopee Comm,,36800,,6.00%,2208,0.00%,0,2208,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CQJUYF65,Đang chờ xử lý,2.15E+14,10/29/2025 18:47,,10/27/2025 12:19,PhanHongHanh_Shop,155021110,Preferred(Non-CB),24116906663,Thùng 300 khẩu trang kf94 (màu xám),2.15E+11,Normal Product,,Sức Khỏe,Vật tư y tế,Bao tay và khẩu trang y tế,108800,1,XTRA Comm,,90896,,6.00%,5453.76,2.50%,2272.4,7726.16,5453.76,2272.4,7726.16,,0,0.00%,0,100.00%,7726.16,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029CQ07Y33N,Đang chờ xử lý,2.15E+14,10/29/2025 18:37,,10/28/2025 5:10,TP KIDs SHOP,17323171,Preferred(Non-CB),41019998220,"Set áo thun quần bò dài ống xuông rách cho bé trai hoa lá nhiều chi tiết phong cách hàn quốc,TPKIDS,[M1054]",2.87E+11,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo bé gái,Quần,241500,1,Shopee Comm,,212519,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CQ07Y33M,Đang chờ xử lý,2.15E+14,10/29/2025 18:37,,10/28/2025 5:10,Dinh Dinh - Máy Làm Đẹp,14125848,Preferred(Non-CB),29313590686,"Mascara đầu lược A.M.G làm tơi, cong và dài mi tự nhiên, chuốt mi mắt macara amg ống thép kim loại",1.68E+11,Normal Product,,Sắc Đẹp,Trang điểm,Trang điểm mắt,47900,1,Shopee Comm,,47900,,6.00%,2874,0.00%,0,2874,2874,0,2874,,0,0.00%,0,100.00%,2874,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CQ07Y33K,Đang chờ xử lý,2.15E+14,10/29/2025 18:37,,10/28/2025 5:10,CECI.studio,1105499348,Preferred(Non-CB),25116115593,[ TẶNG KÈM CÀ VẠT] Áo Sơ Mi Nữ Dài Tay Kẻ Sọc Form Rộng Sơ Mi Kiểu Phong Cách Hàn Quốc - Ceci.studio - A381,1.39E+11,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,134000,1,Shopee Comm,,109666,,6.00%,6579.96,0.00%,0,6579.96,6579.96,0,6579.96,,0,0.00%,0,100.00%,6579.96,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CPUH7WY1,Đang chờ xử lý,2.15E+14,10/29/2025 18:34,,10/25/2025 22:51,vuaremcuagiasi,227828544,Preferred(Non-CB),13425590059,"Rèm cửa dán tường Loại 1 chống nắng dành cho cửa sổ, vải gấm decor trang trí phòng khách ngủ VIP05 Vuaremgiasi",1.33E+11,Normal Product,339828139426286_0_0,Nhà cửa & Đời sống,Trang trí nhà cửa,"Rèm cửa, màn che",85000,1,XTRA Comm,,76500,,6.00%,4590,3.50%,2677.5,7267.5,4590,2677.5,7267.5,,0,0.00%,0,100.00%,7267.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CPUH7WY1,Đang chờ xử lý,2.15E+14,10/29/2025 18:34,,10/25/2025 22:51,vuaremcuagiasi,227828544,Preferred(Non-CB),14774874986,"Dây cột rèm cửa sổ trang trí decor (1 sợi), dây buộc màn cửa chính Vuaremgiasi",2.65E+11,Normal Product,339828139426286_0_0,Nhà cửa & Đời sống,Trang trí nhà cửa,"Rèm cửa, màn che",0,1,XTRA Comm,,0,,6.00%,0,3.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CPK770Q5,Đang chờ xử lý,2.15E+14,10/29/2025 18:29,,10/24/2025 12:11,ĐỒ CHƠI GIÁO DỤC TAKACOL ,44236289,Preferred(Non-CB),13644574868,Đất nặn an toàn Bột nặn TAKACOL set 6 màu siêu to khổng lồ DT18,1.32E+11,Normal Product,,Mẹ & Bé,Đồ chơi,Đồ chơi giáo dục,97900,1,XTRA Comm,,97900,,6.00%,5874,3.00%,2937,8811,5874,2937,8811,,0,0.00%,0,100.00%,8811,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029CPE343FF,Đang chờ xử lý,2.15E+14,10/29/2025 18:26,,10/27/2025 18:33,SHIN CASE - ỐP LƯNG CƯỜNG LỰC,89827191,Preferred(Non-CB),29560053836,Dây Đeo Điện Thoại Thời Trang Chống Rơi Nhiều Màu Sắc Phong Cách Kiểu Hàn Quốc,1.85E+11,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,Dây đeo điện thoại & Móc khóa,30900,1,XTRA Comm,,30195,,6.00%,1811.7,5.00%,1509.75,3321.45,1811.7,1509.75,3321.45,,0,0.00%,0,100.00%,3321.45,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CNSKXRN3,Đang chờ xử lý,2.15E+14,10/29/2025 18:15,,10/28/2025 10:31,Tobyy Store,1473069989,C2C(Non-CB),28079479275,[ 🔥 Sẵn Hàng] Hộp xà phòng đám mây dễ thương Hộp đựng xà phòng treo tường Hộp đựng xà phòng đục lỗ miễn phí,2.58E+11,Normal Product,,Nhà cửa & Đời sống,Đồ dùng phòng tắm,Kệ đựng xà phòng,25000,1,XTRA Comm,,25000,,6.00%,1500,5.00%,1250,2750,1500,1250,2750,,0,0.00%,0,100.00%,2750,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029CNCEDNCF,Đang chờ xử lý,2.15E+14,10/29/2025 18:08,,10/29/2025 8:47,YY HOME-2.vn,181845402,C2C(CB),19667415675,Bìa Kẹp Tài Liệu Khổ A5 Bằng Da PU Chống Trượt Tiện Dụng,2.20E+11,Normal Product,0_385081760362749_1,Văn Phòng Phẩm,Thiết Bị Trường Học,Dụng Cụ Lưu Trữ Giấy Tờ,180599,1,XTRA Comm,,157207,,6.00%,9432.42,4.50%,7074.315,16506.735,18858.84,14144.13,33002.97,,0,0.00%,0,100.00%,33002.97,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CNCEDNCF,Đang chờ xử lý,2.15E+14,10/29/2025 18:08,,10/29/2025 8:47,YY HOME-2.vn,181845402,C2C(CB),19667415675,Bìa Kẹp Tài Liệu Khổ A5 Bằng Da PU Chống Trượt Tiện Dụng,2.20E+11,Normal Product,0_385081760362749_1,Văn Phòng Phẩm,Thiết Bị Trường Học,Dụng Cụ Lưu Trữ Giấy Tờ,180599,1,XTRA Comm,,157107,,6.00%,9426.42,4.50%,7069.815,16496.235,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CM5Y9B04,Đang chờ xử lý,2.15E+14,10/29/2025 17:46,,10/29/2025 9:36,lethanh.vn,117241758,Preferred(Non-CB),4448104085,"Xốp cách nhiệt 3MM/5MM - Tấm xốp bạc chống nóng (Khổ 1m/ Khổ 1.3m, bán theo mét dài)",2.44E+11,Normal Product,,Nhà cửa & Đời sống,Dụng cụ & Thiết bị tiện ích,Khác,15500,1,Shopee Comm,,15500,,6.00%,930,0.00%,0,930,930,0,930,,0,0.00%,0,100.00%,930,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CK3X5T5Q,Đang chờ xử lý,2.15E+14,10/29/2025 17:27,,10/29/2025 17:25,MOUSSON,965910839,Shopee Mall(CB),22166005306,MOUSSON Túi Đeo Vai Thời Trang Nữ MOUSSON Túi Mesenger Trong Suốt,1.38E+11,Normal Product,,Túi Ví Nữ,Túi đeo chéo & Túi đeo vai,,125280,1,XTRA Comm,,112752,,6.00%,6765.12,2.00%,2255.04,9020.16,6765.12,2255.04,9020.16,,0,0.00%,0,100.00%,9020.16,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CJQ7VK7E,Đang chờ xử lý,2.15E+14,10/29/2025 17:20,,10/29/2025 10:06,TrailTop.VN.,1537983595,C2C(Non-CB),27490238095,【COD】Trailtop Thảm Tập Gym Thảm Tập Yoga 8mm-10mm Siêu Dày NBR Chống Trượt Tập Thể Dục Tại Nhà,99870390531,Normal Product,,Thể Thao & Dã Ngoại,Dụng Cụ Thể Thao & Dã Ngoại,Yoga & Pilates,109000,1,XTRA Comm,,99000,,6.00%,5940,3.00%,2970,8910,5940,2970,8910,,0,0.00%,0,100.00%,8910,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CHYC14RJ,Đang chờ xử lý,2.15E+14,10/29/2025 17:07,,10/29/2025 9:05,Shop Giá Sỉ - Bán Lẻ Giá Sỉ,12325354,C2C(Non-CB),25570687952,Sữa Tắm Nước Hoa VICTORIA Beautyful Spring 295ml Cho Nữ Và Nam,1.97E+11,Normal Product,,Sắc Đẹp,Tắm & chăm sóc cơ thể,Xà phòng & sữa tắm,28849,1,XTRA Comm,,25965,,6.00%,1557.9,1.00%,259.65,1817.55,1557.9,259.65,1817.55,,0,0.00%,0,100.00%,1817.55,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CHYC14RH,Đang chờ xử lý,2.15E+14,10/29/2025 17:07,,10/29/2025 9:05,Gạo Sạch Hà Biên,828544388,C2C(Non-CB),24671796008,5KG Lài Miên Campuchia Nội Địa,2.56E+11,Normal Product,,Thực phẩm và đồ uống,Nhu yếu phẩm,Gạo,84000,1,XTRA Comm,,75599,,6.00%,4535.94,1.50%,1133.985,5669.925,4535.94,1133.985,5669.925,,0,0.00%,0,100.00%,5669.925,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CHFHMH10,Đang chờ xử lý,2.15E+14,10/29/2025 16:58,,10/28/2025 1:41,TW Mall - Hàng Đài Loan,20699789,Preferred(Non-CB),407083582,(BAO BÌ MỚI 2024- hsd 22/4/2027) 45 gói Trà sữa Mr Brown Đài Loan - Tw Mall,63970651677,Normal Product,,Thực phẩm và đồ uống,Đồ uống,Trà & trà túi lọc,310000,1,XTRA Comm,,279000,,6.00%,16740,5.00%,13950,30690,16740,13950,30690,,0,0.00%,0,100.00%,30690,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CGGSCEKA,Chưa thanh toán,2.15E+14,10/29/2025 16:41,,10/27/2025 16:53,Châu Store's,1225155175,Preferred(Non-CB),41822575198,"iP 6/G Full mọi chức năng, sim sóng nghe gọi, Pin dung lượng cao, kèm theo dây sạc, ốp",2.92E+11,Normal Product,,Điện Thoại & Phụ Kiện,Điện thoại,,499999,1,XTRA Comm,,424999,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Chưa thanh toán,Đơn hàng chưa được thanh toán do đang chờ Người mua hoàn tất thanh toán,Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029CFTE4C87,Đang chờ xử lý,2.15E+14,10/29/2025 16:28,,10/29/2025 5:08,Shopee Choice Việt Nam,851157471,Preferred(Non-CB),27242899147,"[Choice] Combo 5 Túi 50 Viên Khử Mùi FM2-1069-541 Tẩy Bồn Cầu, Xả Toilet, Làm Sạch, Vệ Sinh Vết Bẩn",2.72E+11,Normal Product,,Nhà cửa & Đời sống,Dụng cụ chăm sóc nhà cửa,Chất tẩy rửa,6400,1,Shopee Comm,,6400,,6.00%,384,0.00%,0,384,384,0,384,,0,0.00%,0,100.00%,384,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,YouTube
251029CEVAWU51,Đang chờ xử lý,2.15E+14,10/29/2025 16:11,,10/27/2025 12:06,Coolmate - Official Store,24710134,Shopee Mall(Non-CB),21195204768,Quần Jeans Basics dáng Regular Straight Coolmate,2.40E+11,Normal Product,377246083268847_0_0,Thời Trang Nam,Quần jean,,439000,1,XTRA Comm,,322870,,6.00%,19372.2,4.00%,12914.8,32287,19372.2,12914.8,32287,,0,0.00%,0,100.00%,32287,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CEVAWU51,Đang chờ xử lý,2.15E+14,10/29/2025 16:11,,10/27/2025 12:06,Coolmate - Official Store,24710134,Shopee Mall(Non-CB),24476689401,Quần đùi mặc nhà nam kẻ sọc mềm mại thoáng mát MÀU NGẪU NHIÊN Coolmate  [ Không đổi trả ],2.66E+11,Normal Product,377246083268847_0_0,Thời Trang Nam,Quần đùi,,0,1,XTRA Comm,,0,,6.00%,0,2.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CEMBATNG,Đang chờ xử lý,2.15E+14,10/29/2025 16:07,,10/28/2025 7:33,Tinh dầu Noison,39338113,Shopee Mall(Non-CB),2075102221,Tinh dầu thiên nhiên Noison 10ml | Tự chọn mùi | Có kiểm nghiệm COA,4169876285,Normal Product,,Nhà cửa & Đời sống,"Chất khử mùi, làm thơm nhà",Tinh dầu thơm,45000,1,XTRA Comm,,20000,,6.00%,1200,5.00%,1000,2200,1200,1000,2200,,0,0.00%,0,100.00%,2200,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CED1R3N1,Đang chờ xử lý,2.15E+14,10/29/2025 16:03,,10/28/2025 21:53,wenqiasmart.vn,866946856,C2C(CB),29987945778,Công tắc điều khiển từ xa không dây đa năng 433 MHz DC 6V 12V 24V 2CH Rf Rơle và Bộ phát từ xa Nhà để xe / Cổng / Động cơ / Ánh ,2.44E+11,Normal Product,,Thiết Bị Điện Gia Dụng,Mạch điện & Phụ tùng,Công tắc,105669,2,XTRA Comm,,190204,,6.00%,11412.24,1.50%,2853.06,14265.3,11412.24,2853.06,14265.3,,0,0.00%,0,100.00%,14265.3,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CE0N09HH,Đang chờ xử lý,2.15E+14,10/29/2025 15:56,,10/27/2025 10:53,Đồ Bầu Thỏ Trắng,46872333,C2C(Non-CB),22981744629,Quần Bầu ống Rộng mùa đông _ chất dạ  hàn loại 1 chất mềm giãn hàng đẹp dài 95cm,1.58E+11,Normal Product,,Thời Trang Nữ,Đồ Bầu,"Quần bầu, Váy bầu",134000,1,XTRA Comm,,105700,,6.00%,6342,2.50%,2642.5,8984.5,6342,2642.5,8984.5,,0,0.00%,0,100.00%,8984.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029CDUF2R8J,Đang chờ xử lý,2.15E+14,10/29/2025 15:53,,10/26/2025 8:22,hoang slingshot1,1232319944,Preferred(Non-CB),24223901911,"10 thun 0,65 latex cột dài 17cm",2.07E+11,Normal Product,,Thể Thao & Dã Ngoại,Dụng Cụ Thể Thao & Dã Ngoại,Yoga & Pilates,25000,1,Shopee Comm,,25000,,6.00%,1500,0.00%,0,1500,5940,0,5940,,0,0.00%,0,100.00%,5940,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029CDUF2R8J,Đang chờ xử lý,2.15E+14,10/29/2025 15:53,,10/26/2025 8:22,hoang slingshot1,1232319944,Preferred(Non-CB),25223906909,1kg ổ trục xe đạp 635-7-8,88902757785,Normal Product,,Thể Thao & Dã Ngoại,Dụng Cụ Thể Thao & Dã Ngoại,Đạp Xe,37000,2,Shopee Comm,,74000,,6.00%,4440,0.00%,0,4440,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029CDMNM1Q9,Đang chờ xử lý,2.15E+14,10/29/2025 15:49,,10/23/2025 16:42,phonhac.vn,40482777,C2C(Non-CB),24853472398,"Củ micro từ neo db 650 pro karaoke cực hay, Đầu mic NEO chính hãng dbacoustic Phố Nhạc",39732095387,Normal Product,,Thiết Bị Âm Thanh,Micro thu âm,,239000,2,XTRA Comm,,420640,,6.00%,25238.4,3.50%,14722.4,39960.8,25238.4,14722.4,39960.8,,0,0.00%,0,100.00%,39960.8,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029CCTSU5V4,Đang chờ xử lý,2.15E+14,10/29/2025 15:35,,10/22/2025 21:05,Rarmed,1020953044,Preferred(Non-CB),29464205893,Bột bó thạch cao GREETMED bột bó cứng cố định xương khớp - Nhiều size,2.52E+11,Normal Product,0_340156075282643_1,Sức Khỏe,Vật tư y tế,Khác,25862,2,Shopee Comm,,47586,,6.00%,2855.16,0.00%,0,2855.16,2855.16,0,2855.16,,0,0.00%,0,100.00%,2855.16,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CCBCSMNU,Đang chờ xử lý,2.15E+14,10/29/2025 15:26,,10/26/2025 18:10,Phân cây cảnh,85968930,Preferred(Non-CB),16213159168,(combo 10 gói) Bả trừ kiến tận gốc BTK gói 5G sạch kiến không còn con nào,1.29E+11,Normal Product,,Nhà cửa & Đời sống,Dụng cụ chăm sóc nhà cửa,Thuốc và dụng cụ diệt côn trùng,50000,1,XTRA Comm,,50000,,6.00%,3000,5.00%,2500,5500,5100,4250,9350,,0,0.00%,0,100.00%,9350,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CCBCSMNU,Đang chờ xử lý,2.15E+14,10/29/2025 15:26,,10/26/2025 18:10,Phân cây cảnh,85968930,Preferred(Non-CB),19080810775,(combo 10 chai) Thuốc diệt kiến sinh học hiệu quả chai 10ml TOTT's fertilizer,2.76E+11,Normal Product,,Nhà cửa & Đời sống,Dụng cụ chăm sóc nhà cửa,Thuốc và dụng cụ diệt côn trùng,35000,1,XTRA Comm,,35000,,6.00%,2100,5.00%,1750,3850,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CC09Y2B6,Đang chờ xử lý,2.15E+14,10/29/2025 15:20,,10/27/2025 11:47,Chim Cá Cảnh LiHa,240059915,Preferred(Non-CB),42716082691,Rổ Đựng Trùng Chỉ INOX 304 Đủ Kích Thước Giành Cho Bể Cá,2.61E+11,Normal Product,,Chăm Sóc Thú Cưng,Phụ kiện cho thú cưng,Phụ kiện thủy sinh,45000,1,Shopee Comm,,38699,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,EdgeBrowser
